id,return
9057,0.329578
20967,0.0
10635,0.0
9479,4.201911611111111
10057,1.7966281666666666
11969,2.2602026
41590,0.0
319,0.98252408
26408,0.0
15139,0.5063217777777778
161158,0.0
218473,0.0
85247,0.0
11446,0.0
51980,0.0
24405,0.0
11655,0.0
11800,0.0
8223,0.0
14587,0.0
31504,0.0
41653,0.0
53185,0.0
95743,0.0
23637,0.0
17600,0.0
10897,0.0
349394,0.0
21352,0.0
68806,0.0
37345,0.0
32562,0.0
47507,0.0
25403,0.0
124304,0.0
9066,0.0
771,26.482481944444444
251,22.954545454545453
812,18.001793535714285
280,5.2
581,19.282220363636362
80350,0.0
268,11.7528264
274,14.354890631578947
408,124.24256142239135
10020,15.09402212
10895,32.42307692307692
114,33.07142857142857
41043,0.0
576,0.10227932442325034
15477,0.0
59146,0.0
124472,0.0
30528,0.0
7300,0.0
10824,0.0
261246,0.0
275,8.65885357142857
25059,0.0
11827,0.0
8766,4.16875
23570,0.0
47333,0.0
54850,0.0
51242,0.0
10112,13.91881425
4307,0.0
46029,0.0
32308,0.0
88893,0.0
52873,0.0
123505,0.0
340210,0.0
44281,0.0
28121,0.0
12520,0.0
1592,3.4205394333333334
166901,0.0
36447,0.0
19042,0.0
38884,0.0
47449,0.0
36259,0.0
41852,0.0
40926,0.0
9099,0.0
2021,0.0
61752,0.41166158333333336
10988,0.0
11479,0.0
398959,0.0
287305,0.0
339428,0.0
12652,0.0
10684,2.1926264782608698
954,5.7212044875
68445,0.0
18989,0.0
10801,0.0
54285,0.0
8840,2.022234649122807
278978,0.0
124625,0.0
11107,0.0
16417,0.0
70934,0.0
10363,0.0
161070,0.0
10539,0.7610858947368421
10543,0.0
18414,0.0
47502,0.7530692307692308
11902,0.0
27098,0.0
25087,0.0
5801,0.0
896,0.0
3065,0.0
318177,0.0
2300,3.1275
8069,0.2777777777777778
288173,0.0
187851,0.0
27768,0.0
221917,0.0
8072,0.0
35797,0.0
88030,0.0
185191,0.0
83857,0.0
33245,0.0
124460,0.0
27281,0.0
105045,0.0
40001,0.4028
29621,0.0
117730,0.0
20762,0.0
37144,0.0
48260,0.0
12656,0.0
38867,0.0
277270,0.0
25969,0.0
44103,0.0
753,0.0
43634,0.0
9103,1.9133515666666667
90214,0.0
29649,0.0
10990,0.0
8866,0.0
12233,2.3919789032258065
23449,0.0
36355,0.7865264394829612
37667,0.0
90148,0.0
922,0.0
11876,0.42857142857142855
52633,0.0
62364,0.0
11687,0.0
9304,0.0
73183,0.0
131232,0.0
9100,1.6512977333333334
20759,0.0
46063,0.0
32513,0.0
40651,0.0
36915,0.0
40507,0.6279166666666667
9802,4.467501613333333
25697,0.0
21588,0.0
664,5.374690478260869
11867,0.0
47119,0.0
314352,0.0
9323,0.0
10280,0.0
10535,0.0
124613,0.0
532,0.0
26744,0.0
16299,0.0
10547,0.56193488
245268,0.0
935,5.244595555555556
55613,0.0
41007,0.0
35645,0.0
110465,0.0
255546,0.0
40751,0.0
275096,0.0
85778,0.0
11101,0.0
9826,0.3844642
9879,2.26619486
63564,0.0
22621,0.0
7095,1.3026882888888889
26890,0.0
46732,0.0
124633,0.0
202425,0.0
196940,0.0
77771,0.0
181083,0.0
41225,0.0
188589,0.0
87190,0.0
627,4.12277
32872,0.0
602,10.892923573333332
14553,0.0
9566,0.33866216363636364
10545,1.00138851
9894,2.187782893617021
11543,0.9267938518518518
9268,2.42295562
52059,0.0
9327,2.3846175
123763,0.0
81949,0.0
42005,0.0
124306,0.0
183955,0.0
44535,0.0
44495,0.0
78285,0.0
11228,1.9901558625
10779,0.9786405333333333
26748,2.6539926
38223,0.0
9294,4.7511369375
49963,0.0
11363,2.7093082857142856
1645,3.806650175
31546,0.0
77056,0.0
36344,0.0
18550,0.68772924
11511,0.0
172198,0.0
34170,0.0
281085,0.0
109478,0.0
124645,0.0
12606,0.0
69895,0.0
35206,0.0
151489,0.0
4837,0.0
12632,0.0
9098,0.0
282919,0.0
124614,0.0
18975,0.0
11962,0.3553087692307692
2925,4.476923076923077
28628,0.0
3595,3.8686585125
9308,0.0
92381,0.0
18555,0.0
12123,1.20418668
10830,0.9294282222222222
3573,3.7052763333333334
10546,1.3782528461538461
18862,0.0
31417,0.0
9431,0.37333333333333335
124619,0.0
297645,0.0
48144,0.0
46986,0.0
144982,0.0
47907,2.107296
10061,0.8455473
36266,0.0
549,1.016591206565991
10478,1.1967686222222222
66634,1.5
116690,0.0
213917,0.0
145925,0.0
100914,0.0
238,40.844401833333336
159,0.0
11134,22.75935888888889
88224,0.862652
132641,0.0
42758,0.0
9303,1.5580704444444444
23945,0.0
37820,0.0
22479,0.0
9054,0.0
241058,0.0
11985,0.0
10232,0.0
59569,0.0
410921,0.0
38955,0.0
110513,0.0
114089,0.0
11015,0.5659434666666666
9306,1.240694475
12559,0.0
58770,0.0
124851,0.0
3587,0.0
10723,0.90447816
56077,0.0
19004,0.0
101230,0.0
253632,0.0
10987,3.0233268
44705,0.0
20318,0.0
43596,0.0
79782,0.0
26933,0.0
27854,0.0
981,0.0
872,2.8337531486146097
2769,1.6520412070473875
13320,0.0
164,3.8
426,11.294876966518757
567,36.764313
3078,13.846153846153847
13528,0.0
28288,0.0
213,3.31875
284,8.333333333333334
239,8.668972844615944
4808,3.368647
289,11.916287015945331
963,2.6666666666666665
11113,4.239454764705882
6620,4.466652641377372
804,8.0
26531,0.0
909,0.0
630,12.15519157364062
770,100.04411475
31044,0.0
599,2.853881278538813
15,27.649074044302495
62,6.542857142857143
121357,0.0
705,0.04533071428571429
22490,1.34478672985782
223,4.658385093167702
25670,0.0
303,12.232371
4174,4.666666666666667
8356,0.0
381,3.5
20758,0.0
29376,0.0
1859,1.6695970695970697
18299,0.0
17281,0.0
64382,0.0
10907,1.958189867191343
32093,0.0
1939,1.9607843137254901
22292,0.0
3598,0.0
3080,5.257799671592775
198,0.0
13562,0.0
1712,6.481481481481482
220,5.0
3529,6.285113600226141
3085,0.0
2897,7.0
1585,3.032743396226415
3083,6.4
900,0.0
43795,0.0
85638,0.0
50001,0.0
43905,0.0
22688,0.0
23114,0.0
26378,0.0
40206,0.0
22356,0.0
260,0.0
43488,0.0
22613,0.0
10331,263.1578947368421
488,8.26923076923077
22733,0.0
261,5.8567746666666665
57575,0.0
32574,0.0
22657,0.0
76464,0.0
22649,6.25
176841,0.0
125587,0.0
39448,0.0
52855,0.0
39940,0.0
172868,0.0
85328,0.0
124632,0.0
11076,0.0
63945,0.0
58985,0.0
890,0.0
10861,2.06809932
1770,0.6035714285714285
44465,0.0
2033,0.0
18203,0.0
9333,0.7054776268656716
47260,0.0
9400,4.621209555555556
9401,0.0
12241,0.02157391304347826
25739,0.0
161806,0.0
11306,0.45737173684210525
9625,0.0
10680,0.0
6346,0.45080718
18660,0.0
35115,0.0
14821,0.0
14136,0.0
10869,0.0
22660,0.0
19186,0.0
31102,0.0
6878,0.0
15944,0.0
18444,0.0
20723,0.0
173,5.64
864,11.061742928571428
24795,0.0
11224,90.89359137931035
81310,0.0
15947,0.0
9078,7.394117666666666
29682,0.0
8367,8.13528975
433,17.0454545
11360,1.9704433497536946
11114,0.0
12335,0.895
12092,190.66666666666666
10948,2.4833333333333334
11229,0.0
15121,34.904181219512196
562,5.027427
10163,3.2101
48862,0.0
117036,0.0
47199,0.0
11159,2.9816204444444443
9591,0.0
30500,0.0
41843,0.1240625625
55058,0.0
10938,0.0
11412,1.3762578615384615
10586,1.5
42314,0.0
27845,0.0
108365,0.0
23223,0.0
49471,2.387959583333333
38153,0.04787866666666667
25147,0.05785714285714286
9716,0.0
43777,0.0
454,10.15853524137931
10218,22.52961
819,3.76398375
38191,0.0
56830,0.0
11238,0.0
27256,0.0
31530,0.0
66473,0.0
28120,0.0
1834,0.0
26282,0.0
37218,0.0
252,1.3333333333333333
116356,0.0
16372,0.0
11561,9.1723645
11302,5.916848
623,8.332494933333333
583,5.01127875
12614,0.0
21711,0.0
11575,2.1111110833333333
475,20.28
11331,0.0
521,2.142857142857143
21202,0.0
88,35.659045666666664
500,12.217505833333334
792,23.0884275
8491,4.648982615384615
402,7.202596408163266
10537,0.9057077105263158
11386,16.879855772630048
9504,0.85801824
15764,2.503
601,75.52050723809523
67365,0.0
25842,0.0
2119,2.632012216666667
744,23.788706733333335
136311,0.0
221,0.0
702,4.444444444444445
25750,0.0
17642,0.0
427043,0.0
146341,0.0
9305,0.0
37616,0.0
11112,0.0
21612,0.09818592
141210,0.0
102461,0.0
36998,0.0
200383,0.0
116844,0.0
1630,0.5638995833333333
26626,0.0
124837,0.0
11816,0.0
11843,8.3666694
10379,2.0445394814378313
2756,1.2857156857142857
790,21.378361
1103,8.374116666666668
11298,17.985893
4480,0.0
4481,0.0
49688,0.0
10765,0.0
762,12.57237
44497,0.0
85588,0.0
278621,0.0
99479,0.0
55049,0.0
124829,0.0
79306,0.0
356054,0.0
10548,0.0
531,0.0
104931,0.0
4483,0.0
18919,0.0
31556,0.0
26167,0.0
26174,0.0
61461,0.0
117500,0.0
218713,0.0
217802,0.0
127973,0.0
659,0.0
30892,0.0
86369,0.0
8074,0.0
124676,0.0
38554,0.0
49763,0.15714285714285714
41326,0.0
36555,0.0
10608,0.0
11216,0.0
7452,0.0
64567,0.0
892,0.44854675
1600,0.0
26561,0.0
975,0.0
18129,0.0
54405,0.0
150823,0.0
409,8.591719444444445
38251,0.0
10161,22.85159335379274
1412,0.0
41768,0.0
10409,11.315408
14285,0.0
2469,0.0
10174,7.25
31225,7.55924
510,36.32709166666667
11455,0.0
1891,29.91111111111111
2493,1.928613375
85,21.662553944444443
68,0.0
679,9.908997567567567
429,5.0
13446,0.0
389,2.857142857142857
947,4.666359
185,12.085909090909091
595,6.564923
28,2.8400120952380954
335,1.0643016
1892,17.7032457496136
144,1.28
1092,0.0
769,1.87345576
348,9.539254636363637
766,0.0
175,0.0
11645,0.3538828695652174
10835,0.0
539,39.655591190510414
525,4.267773703703703
240,3.6571416153846155
600,2.726922117647059
530,0.0
10705,0.0
279,2.8873905
3109,0.0
311,0.0
1578,1.2777777777777777
703,9.56285625
9549,0.7962962962962963
1398,0.0
387,6.071428571428571
9277,29.021150363636362
343,0.0
37291,0.0
490,0.0
11235,0.0
218,12.2455
763,0.08087433333333334
9665,1.4904647222222223
18971,0.0
696,0.0
379,0.36288635714285716
207,14.381714390243902
37247,34.981768333333335
1480,2.7110554885404103
9322,0.0
826,9.066666666666666
422,0.0
829,5.0
828,0.0
3090,1.1334210526315789
9964,0.0
3063,0.0
13667,0.0
694,2.316703894736842
235,6.53592675
832,0.0
765,1.64529
5925,2.93611775
11778,3.3333333333333335
4485,0.0
137,4.85664198630137
33,11.368389071428572
982,1.201323875
8428,0.0
212,0.0
105,20.05840852631579
1633,10.856227363636364
11202,7.483333333333333
1554,0.0
149,0.069146375
8009,0.36875
903,5.405924333333333
11673,0.0
3034,30.811904642857144
339,0.5759457142857143
10404,0.0
914,5.5
756,36.54385964912281
288,10.95890410958904
910,0.0
2640,0.0
16633,0.0
665,9.793333333333333
11031,1.8944808
11314,0.0
15143,0.0
89,9.878579291666666
10322,0.0
783,3.533540409090909
10644,0.5886356470588235
11257,6.9888813333333335
14370,0.0
12104,1.8536839166666668
625,2.4097424305555557
8816,0.0
830,1.7105263157894737
2323,0.0
983,0.0
642,17.0514815
655,1.2490165796204158
10341,0.0
639,5.801471625
266022,0.0
168450,0.0
30180,0.0
31388,0.0
41801,0.0
66034,0.0
348138,0.0
96288,0.0
61536,0.0
18762,0.0
331367,0.0
8077,3.1954709
814,3.1973249
41671,0.0
27214,0.0
52263,0.0
33519,0.0
16235,0.0
11449,0.0
41848,0.0
25944,0.0
24913,0.0
49126,0.0
32076,0.0
571,4.5614116
8851,0.0
37843,0.0
32146,0.0
30346,0.0
6114,5.3965673
229,0.0
13549,0.0
9529,4.298718333333333
1598,5.208571428571428
11349,0.0
7340,18.77777777777778
6217,0.0
377,14.169173888888889
653,0.0
28198,0.0
794,21.75820714285714
31640,0.0
8744,0.0
25189,0.0
145,0.0
2212,0.0
199,3.260869565217391
7863,0.0
12498,24.444121
9279,2.16387315
53234,0.0
17204,0.0
21539,1.202330275
85589,0.0
12709,0.8346096666666667
20539,0.0
11674,5.93869062962963
199512,0.0
64900,0.0
1573,3.4290156285714284
152,3.9714285714285715
174,3.588888888888889
172,2.34
154,8.066666666666666
157,4.833333333333333
168,5.541666666666667
364,3.5
11967,3.440511076923077
9086,0.0
621,30.302295
9037,1.1493542424242424
10173,3.8370333333333333
55687,0.0
168535,0.0
8845,4.473232542857143
46681,0.0
578,67.23628571428571
579,9.39420035
17692,4.2920514634146345
17795,0.0
75,1.4481573857142858
13891,0.05105166666666667
9390,5.47105184
378,4.86338
10896,0.0
2322,0.0
41240,0.0
26949,0.0
9819,0.5566654347826087
49799,0.0
31908,0.0
46027,0.0
3179,0.0
1802,0.0
4232,12.360475928571429
9361,1.8876464
2928,0.0
30285,0.0
10549,0.0
58102,0.0
18451,0.0
27265,0.0
49935,0.0
8818,2.564494163636364
36758,0.0
36040,0.0
74239,0.0
9415,0.0
55146,0.0
303693,0.0
12145,0.0
42424,0.0
34314,0.20847432727272727
2892,0.0
9404,0.0
85242,0.0
9622,0.0
8860,0.5815920545454546
197537,0.0
66597,0.0
14832,0.0
9619,1.5355841379310344
40506,0.0
31000,0.0
4104,0.0
26306,0.073663
203829,0.0
43775,0.0
14908,0.0
784,0.0
12489,0.0
168283,0.0
16448,0.0
55936,0.0
17894,0.0
28059,0.0
58911,0.0
17949,0.0
1968,0.0
61563,0.0
66,1.0013662
20735,0.0
11419,1.4560144
333165,0.0
25796,0.0
638,0.2450134
25624,0.4376783
9366,1.1987142
60083,0.0
21915,0.0
90928,0.0
50091,0.0
18420,0.0
19952,0.0
9446,0.0
28005,1.3696983333333332
9403,1.4725285357142857
27322,0.0
10003,1.7362250588235295
9311,0.0
11844,0.0
884,0.0
49806,0.0
1624,6.726902555555555
88423,0.0
16052,3.0
4477,1.5645283
24662,0.11145740625
18423,0.0
76996,0.0
6499,1.7979739
50512,0.022623714285714285
9405,0.0
12723,0.0
9360,3.041905933333333
9434,0.0
118991,0.0
21626,0.0
13982,0.0
93946,0.0
77223,0.0
31465,0.0
12793,0.0
102878,0.0
105763,0.0
9611,0.0
47694,0.0
10357,0.0
9977,0.0
816,4.102059939393939
2163,1.3933095555555555
124680,0.0
16399,0.0
124843,0.0
31017,0.0
24645,0.0
49478,0.0
12499,0.0
18,2.9324464444444445
68545,0.0
1811,0.0
109614,0.0
60082,0.0
53023,0.0
64802,1.45
11239,0.0
50850,0.0
15321,0.0
2058,0.0
9450,0.0
125021,0.0
330,3.1380071780821917
38523,0.0
16375,0.0
33660,0.0
59232,0.0
45671,0.0
17770,0.0
15170,0.0
1701,2.9868297866666667
201445,0.0
26422,0.0
124642,0.0
1639,1.0281754125
49235,0.0206
106129,0.0
291634,0.0
107743,0.0
415,1.905656976
47686,0.0
65889,0.0
11103,0.0
11970,2.9730835411764707
34941,0.0
407992,0.0
8874,7.876015921052631
17991,0.0
11956,0.0
266,0.5871422222222222
754,3.070951825
37567,0.0
43771,0.0
124834,0.0
249358,0.0
111367,0.0
607,6.548783766666666
18080,0.0
38225,0.0
17834,0.2980377142857143
686,1.901336988888889
65046,0.0
4421,0.96338312
9387,3.95570425
10603,0.0
2142,2.9908124666666667
8413,0.4445540333333333
10336,2.19600105
20737,7.714833
9413,2.333263947368421
14585,0.0
18519,0.0
49462,0.0
8834,1.8264377866666666
9458,0.0
8854,0.1054018125
38295,0.0
22073,0.0
37244,0.0
4961,0.8493496666666667
9416,0.0
26180,0.0
17832,0.0
9772,3.7077224588235294
6072,0.285804
1669,6.64
468,0.0
32519,0.0
108401,0.0
10806,0.0
9433,0.0
6623,0.0
2118,3.6061982857142856
978,1.8779668857142857
9437,2.2417730740740742
29461,0.0
56651,0.0
10351,3.1438218
66588,0.0
2649,2.18847296
14289,0.26666666666666666
10155,0.35168936842105264
75250,0.0
20457,0.0
18355,0.0
33657,0.0
55306,0.0
68924,0.44655894444444444
36434,0.0
2255,48.085088
28353,0.0
9427,73.67146342857143
172545,0.0
17589,0.0
3597,7.387419647058824
1813,2.683239649122807
36797,0.0
12628,0.3333333333333333
33344,0.4173713333333333
25099,0.0
45019,0.0
63437,0.0
62422,0.0
782,0.34813269444444445
29911,0.0
9827,0.0
1959,0.0
251481,0.0
8067,0.0
125052,0.0
45153,0.0
10871,0.17519445945945947
14398,0.0
10890,8.53
99002,0.0
1281,13.956259444444445
32332,0.0
9770,0.21083046
12616,0.11012429166666667
34838,0.0
14905,0.0
14583,0.0
11975,1.147919225
4995,2.8734396
9281,5.72558275
45928,0.0
563,1.154422638095238
61337,0.0
19931,2.987376
31535,0.0
10215,9.666666666666666
9823,1.7125620333333333
37165,4.401970016666667
45609,0.0
38904,0.0
45565,0.0
9407,0.0
4824,2.655504666666667
9444,2.637817886792453
9414,0.69008775
8078,2.3142857142857145
29938,0.0
11831,2.0555555555555554
2895,0.0
39177,0.0
19601,0.0
124606,0.0
42832,0.0
22797,0.0
2639,0.53434205
9574,2.224715325
10371,0.9031778571428571
489,22.5933435
167738,0.0
293820,0.0
9714,2.47132859375
102406,0.0
170430,0.0
8197,0.717293
6283,3.2215102368421054
279698,0.0
49728,0.0
64562,0.0
4233,7.181804208333333
191874,0.0
10217,0.652717
438108,0.0
597,9.22517094
714,3.0273733454545453
52537,0.0
12799,0.0
62394,0.0
9922,0.220327925
547,3.11472605
25994,0.0
184,3.306096833333333
9746,0.20302817857142857
9438,0.0
115,3.0793045333333335
26941,0.0
27103,0.0
9410,2.21976264
32302,0.0
216794,0.0
88863,0.0
154821,0.0
41417,0.0
12538,0.0
586,4.283767533333333
2666,1.007419111111111
46338,0.0
54007,0.0
11258,0.2838652428571429
9490,2.1825025
9411,0.0
25719,0.10073466666666667
9033,0.0
11220,0.0
21253,0.0
6116,4.0
9457,0.24895613333333333
281289,0.0
43911,0.0
39424,0.0
44361,0.0
11702,0.6401643
2923,0.0
12238,0.091549
11568,0.5018351428571428
41577,0.0
66894,0.0
11003,6.850388166666667
10153,0.17466666666666666
49645,0.0
47112,0.0
102732,0.0
30949,0.0
2898,6.28356022
9558,2.554476
83593,0.0
320011,0.0
26269,0.0
11808,1.7061234166666666
6970,0.0
47452,0.0
18205,0.0
36943,0.0
21736,0.0
17941,0.0
10668,0.0
9313,0.0
42807,2.814814814814815
617,3.36
36568,0.0
37272,0.0
5910,0.0
9440,0.0
53092,0.0
32911,0.0
44308,0.0
124821,0.0
32456,2.057193
93350,0.0
62695,0.0
32144,0.0
17127,3.1270592666666666
40688,0.19008941666666668
17133,0.0
19848,0.0
17644,0.0
1774,0.0
30265,0.0
2157,1.7019927875
70581,0.0
8838,0.0
29193,1.383513
795,3.612456618181818
16980,0.0
27472,0.0
47881,0.0
9469,0.86271412
